Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Total
2004,IL,Full-Service Providers,8.37,8.03,4.57,5.7,7.16
2004,IN,Full-Service Providers,7.3,6.31,4.13,8.76,5.58
2004,KS,Full-Service Providers,7.74,6.45,4.69,0.0,6.37
2004,KY,Full-Service Providers,6.11,5.6,3.34,0.0,4.63
2004,LA,Full-Service Providers,8.05,7.58,5.82,7.09,7.13
2004,MA,Full-Service Providers,11.72,11.57,8.47,3.86,11.1
2004,MD,Full-Service Providers,7.78,7.62,5.6,7.42,7.23
2004,ME,Full-Service Providers,8.41,5.79,4.85,0.0,5.84
2004,MI,Full-Service Providers,8.33,7.66,4.86,7.89,7.03
2004,MN,Full-Service Providers,7.92,6.31,4.63,6.75,6.24
2004,MO,Full-Service Providers,6.97,5.8,4.62,4.91,6.07
2004,MS,Full-Service Providers,8.21,7.99,4.83,0.0,7.0
2004,MT,Full-Service Providers,7.86,7.57,4.54,0.0,7.04
2004,NC,Full-Service Providers,8.45,6.7,4.88,0.0,6.97
2004,ND,Full-Service Providers,6.79,5.86,4.13,0.0,5.69
2004,NE,Full-Service Providers,6.96,5.84,4.28,0.0,5.7
2004,NH,Full-Service Providers,12.49,11.02,10.1,0.0,11.41
2004,NJ,Full-Service Providers,11.25,10.2,9.0,25.28,10.62
2004,NM,Full-Service Providers,8.67,7.39,5.22,0.0,7.1
2004,NV,Full-Service Providers,9.69,9.08,7.24,0.0,8.56
2004,NY,Full-Service Providers,14.6,13.49,8.28,11.75,13.54
2004,OH,Full-Service Providers,8.14,7.34,4.72,9.21,6.6
2004,OK,Full-Service Providers,7.72,6.55,4.76,0.0,6.5
2004,OR,Full-Service Providers,7.18,6.49,4.41,6.5,6.22
2004,PA,Full-Service Providers,9.38,8.56,5.88,7.26,7.91
2004,RI,Full-Service Providers,12.19,10.69,9.8,0.0,11.21
2004,SC,Full-Service Providers,8.12,6.91,4.13,0.0,6.22
2004,SD,Full-Service Providers,7.65,6.18,4.59,0.0,6.44
2004,TN,Full-Service Providers,6.9,7.05,4.46,11.75,6.14
2004,TX,Full-Service Providers,9.73,7.9,5.87,7.02,7.95
2004,UT,Full-Service Providers,7.21,5.9,4.01,6.57,5.69
2004,VA,Full-Service Providers,7.99,5.88,4.27,6.25,6.43
2004,VT,Full-Service Providers,12.94,11.42,7.96,0.0,11.02
2004,WA,Full-Service Providers,6.37,6.17,4.28,6.44,5.8
2004,WI,Full-Service Providers,9.07,7.24,4.93,0.0,6.88
2004,WV,Full-Service Providers,6.23,5.46,3.83,5.7,5.13
2004,WY,Full-Service Providers,7.21,5.98,3.91,0.0,4.98
2004,US,Full-Service Providers,8.91,8.02,5.14,7.47,7.55
2004,CA,Restructured Retail Service Providers,12.55,10.21,9.08,4.09,9.62
2004,CT,Restructured Retail Service Providers,11.56,9.69,7.45,0.0,9.89
2004,DC,Restructured Retail Service Providers,8.28,7.55,4.87,7.37,7.48
2004,DE,Restructured Retail Service Providers,0.0,7.14,6.62,0.0,6.62
2004,ID,Restructured Retail Service Providers,0.0,0.0,0.01,0.0,0.01
2004,IL,Restructured Retail Service Providers,0.0,5.96,4.81,0.0,5.29
2004,MA,Restructured Retail Service Providers,13.12,9.91,8.52,5.03,9.61
2004,MD,Restructured Retail Service Providers,8.75,7.32,6.55,6.41,6.87
2004,ME,Restructured Retail Service Providers,12.23,10.21,6.66,0.0,9.88
2004,MI,Restructured Retail Service Providers,9.62,7.22,5.22,0.0,6.35
2004,MT,Restructured Retail Service Providers,0.0,6.05,3.81,0.0,4.15
2004,NH,Restructured Retail Service Providers,0.0,8.41,7.33,0.0,7.7
2004,NJ,Restructured Retail Service Providers,10.31,9.33,9.05,9.11,9.24
2004,NV,Restructured Retail Service Providers,0.0,0.0,2.34,0.0,2.34
2004,NY,Restructured Retail Service Providers,13.44,12.3,6.15,7.42,10.6
2004,OH,Restructured Retail Service Providers,10.29,9.06,5.72,0.0,8.2
2004,OR,Restructured Retail Service Providers,0.0,5.53,5.28,0.0,5.48
2004,PA,Restructured Retail Service Providers,12.61,8.27,5.81,9.05,8.97
2004,RI,Restructured Retail Service Providers,10.15,9.46,8.2,0.0,8.93
2004,VA,Restructured Retail Service Providers,10.76,15.11,0.0,0.0,10.78
2004,WA,Restructured Retail Service Providers,0.0,1600.0,4.64,0.0,4.64
2004,US,Restructured Retail Service Providers,11.51,9.61,6.5,6.95,8.55
2004,CA,Energy-Only Providers,6.88,5.9,5.95,3.59,5.9
2004,CT,Energy-Only Providers,6.22,5.24,4.63,0.0,5.46
2004,DC,Energy-Only Providers,5.67,4.54,3.64,4.8,4.59
2004,DE,Energy-Only Providers,0.0,5.1,6.43,0.0,6.43
2004,IL,Energy-Only Providers,0.0,4.15,3.7,0.0,3.89
2004,MA,Energy-Only Providers,5.88,5.63,5.27,4.35,5.53
2004,MD,Energy-Only Providers,5.59,4.93,5.45,5.26,5.31
2004,ME,Energy-Only Providers,5.01,5.43,4.83,0.0,5.1
2004,MI,Energy-Only Providers,6.49,5.42,4.24,0.0,4.91
2004,MT,Energy-Only Providers,0.0,4.16,3.35,0.0,3.47
2004,NH,Energy-Only Providers,0.0,6.17,5.0,0.0,5.4
2004,NJ,Energy-Only Providers,5.79,5.58,5.54,6.84,5.59
2004,NY,Energy-Only Providers,7.32,8.2,4.51,5.04,7.09
2004,OH,Energy-Only Providers,4.74,4.41,3.24,0.0,4.08
2004,OR,Energy-Only Providers,0.0,4.43,4.42,0.0,4.43
2004,PA,Energy-Only Providers,6.18,5.58,4.65,5.88,5.58
2004,RI,Energy-Only Providers,5.38,5.38,5.31,0.0,5.35
2004,VA,Energy-Only Providers,6.44,6.47,0.0,0.0,6.44
2004,WA,Energy-Only Providers,0.0,1600.0,4.27,0.0,4.28
2004,US,Energy-Only Providers,5.5,6.02,4.6,4.99,5.42
2004,CA,Delivery-Only Service,5.66,4.31,3.14,0.5,3.72
2004,CT,Delivery-Only Service,5.34,4.45,2.82,0.0,4.42
2004,DC,Delivery-Only Service,2.61,3.01,1.23,2.57,2.89
2004,DE,Delivery-Only Service,0.0,2.04,0.19,0.0,0.19
2004,ID,Delivery-Only Service,0.0,0.0,0.01,0.0,0.01
2004,IL,Delivery-Only Service,0.0,1.81,1.11,0.0,1.4
2004,MA,Delivery-Only Service,7.24,4.28,3.25,0.67,4.08
2004,MD,Delivery-Only Service,3.16,2.4,1.1,1.15,1.57
2004,ME,Delivery-Only Service,7.22,4.78,1.83,0.0,4.78
2004,MI,Delivery-Only Service,3.13,1.8,0.98,0.0,1.44
2004,MT,Delivery-Only Service,0.0,1.89,0.46,0.0,0.68
2004,NH,Delivery-Only Service,0.0,2.24,2.33,0.0,2.3
2004,NJ,Delivery-Only Service,4.52,3.75,3.51,2.26,3.65
2004,NV,Delivery-Only Service,0.0,0.0,2.34,0.0,2.34
2004,NY,Delivery-Only Service,6.12,4.1,1.64,2.38,3.51
2004,OH,Delivery-Only Service,5.55,4.65,2.47,0.0,4.12
2004,OR,Delivery-Only Service,0.0,1.1,0.86,0.0,1.05
2004,PA,Delivery-Only Service,6.44,2.69,1.17,3.18,3.38
2004,RI,Delivery-Only Service,4.77,4.08,2.89,0.0,3.57
2004,VA,Delivery-Only Service,4.32,8.63,0.0,0.0,4.35
2004,WA,Delivery-Only Service,0.0,0.0,0.37,0.0,0.37
2004,US,Delivery-Only Service,6.0,3.59,1.9,1.96,3.13
2003,AK,Total Electric Industry,11.98,10.49,7.86,0.0,10.5
2003,AL,Total Electric Industry,7.39,6.85,3.98,0.0,5.88
2003,AR,Total Electric Industry,7.24,5.54,4.04,0.0,5.57
2003,AZ,Total Electric Industry,8.35,7.09,5.37,0.0,7.34
2003,CA,Total Electric Industry,12.23,12.48,9.59,5.8,11.78
2003,CO,Total Electric Industry,8.14,6.6,5.1,7.32,6.77
2003,CT,Total Electric Industry,11.31,9.93,7.99,7.72,10.16
2003,DC,Total Electric Industry,7.84,7.35,5.57,7.64,7.4
2003,DE,Total Electric Industry,8.59,7.31,5.15,0.0,6.96
2003,FL,Total Electric Industry,8.55,7.13,5.41,7.21,7.72
2003,GA,Total Electric Industry,7.7,6.66,4.02,4.81,6.32
2003,HI,Total Electric Industry,16.73,15.02,12.2,0.0,14.47
2003,IA,Total Electric Industry,8.57,6.24,4.16,0.0,6.11
2003,ID,Total Electric Industry,6.24,5.56,4.16,0.0,5.22
2003,IL,Total Electric Industry,8.38,7.3,4.86,5.87,6.86
2003,IN,Total Electric Industry,7.04,6.12,3.92,8.36,5.37
2003,KS,Total Electric Industry,7.71,6.42,4.61,0.0,6.35
2003,KY,Total Electric Industry,5.81,5.37,3.21,0.0,4.42
2003,LA,Total Electric Industry,7.84,7.42,5.57,7.32,6.93
2003,MA,Total Electric Industry,11.6,10.48,8.93,4.09,10.56
2003,MD,Total Electric Industry,7.73,6.95,4.89,5.78,6.45
2003,ME,Total Electric Industry,12.37,10.34,6.35,0.0,9.79
2003,MI,Total Electric Industry,8.35,7.55,4.96,8.21,6.85
2003,MN,Total Electric Industry,7.65,6.12,4.36,0.0,6.01
2003,MO,Total Electric Industry,6.96,5.78,4.49,0.0,6.02
2003,MS,Total Electric Industry,7.6,7.25,4.48,0.0,6.46
2003,MT,Total Electric Industry,7.56,6.85,4.03,0.0,6.14
2003,NC,Total Electric Industry,8.32,6.65,4.79,0.0,6.86
2003,ND,Total Electric Industry,6.49,5.64,3.96,0.0,5.47
2003,NE,Total Electric Industry,6.87,5.81,4.18,0.0,5.64
2003,NH,Total Electric Industry,11.98,10.3,9.75,0.0,10.83
2003,NJ,Total Electric Industry,10.67,9.11,7.99,7.15,9.48
2003,NM,Total Electric Industry,8.69,7.36,4.95,0.0,7.0
2003,NV,Total Electric Industry,9.02,8.79,7.3,0.0,8.29
2003,NY,Total Electric Industry,14.31,12.93,7.14,9.38,12.44
2003,OH,Total Electric Industry,8.26,7.55,4.79,6.17,6.73
2003,OK,Total Electric Industry,7.47,6.38,4.59,0.0,6.35
2003,OR,Total Electric Industry,7.06,6.38,4.63,6.68,6.18
2003,PA,Total Electric Industry,9.59,8.62,5.8,7.78,8.02
2003,RI,Total Electric Industry,11.61,10.09,8.88,0.0,10.47
2003,SC,Total Electric Industry,8.01,6.81,4.0,0.0,6.08
2003,SD,Total Electric Industry,7.47,6.04,4.51,0.0,6.35
2003,TN,Total Electric Industry,6.55,6.68,4.29,0.0,5.84
2003,TX,Total Electric Industry,9.16,7.84,5.27,6.62,7.5
2003,UT,Total Electric Industry,6.9,5.59,3.79,6.01,5.41
2003,VA,Total Electric Industry,7.76,5.74,4.23,5.46,6.27
2003,VT,Total Electric Industry,12.82,11.29,8.05,0.0,10.98
2003,WA,Total Electric Industry,6.31,6.07,4.76,6.45,5.86
2003,WI,Total Electric Industry,8.67,6.97,4.71,0.0,6.64
2003,WV,Total Electric Industry,6.24,5.45,3.81,0.0,5.13
2003,WY,Total Electric Industry,7.04,5.74,3.65,0.0,4.76
2003,US,Total Electric Industry,8.72,8.03,5.11,7.54,7.44
2003,AK,Full-Service Providers,11.98,10.49,7.86,0.0,10.5
2003,AL,Full-Service Providers,7.39,6.85,3.98,0.0,5.88
2003,AR,Full-Service Providers,7.24,5.54,4.04,0.0,5.57
2003,AZ,Full-Service Providers,8.35,7.09,5.37,0.0,7.34
2003,CA,Full-Service Providers,12.23,12.83,9.79,7.38,12.05
2003,CO,Full-Service Providers,8.14,6.6,5.1,7.32,6.77
2003,CT,Full-Service Providers,11.34,9.93,8.01,7.72,10.18
2003,DC,Full-Service Providers,7.85,7.52,5.86,0.0,7.58
2003,DE,Full-Service Providers,8.59,7.32,5.61,0.0,7.43
2003,FL,Full-Service Providers,8.55,7.13,5.41,7.21,7.72
2003,GA,Full-Service Providers,7.7,6.66,4.02,4.81,6.32
2003,HI,Full-Service Providers,16.73,15.02,12.2,0.0,14.47
2003,IA,Full-Service Providers,8.57,6.24,4.16,0.0,6.11
2003,ID,Full-Service Providers,6.24,5.56,4.16,0.0,5.22
2003,IL,Full-Service Providers,8.38,7.35,4.74,5.87,7.07
2003,IN,Full-Service Providers,7.04,6.12,3.92,8.36,5.37
2003,KS,Full-Service Providers,7.71,6.42,4.61,0.0,6.35
2003,KY,Full-Service Providers,5.81,5.37,3.21,0.0,4.42
2003,LA,Full-Service Providers,7.84,7.42,5.57,7.32,6.93
2003,MA,Full-Service Providers,11.55,10.78,9.26,4.09,10.82
2003,MD,Full-Service Providers,7.72,7.1,4.4,5.31,6.46
2003,ME,Full-Service Providers,8.66,7.45,4.03,0.0,4.7
2003,MI,Full-Service Providers,8.35,7.59,4.98,8.21,7.04
2003,MN,Full-Service Providers,7.65,6.12,4.36,0.0,6.01
2003,MO,Full-Service Providers,6.96,5.78,4.49,0.0,6.02
2003,MS,Full-Service Providers,7.6,7.25,4.48,0.0,6.46
2003,MT,Full-Service Providers,7.56,6.99,4.29,0.0,6.65
2003,NC,Full-Service Providers,8.32,6.65,4.79,0.0,6.86
2003,ND,Full-Service Providers,6.49,5.64,3.96,0.0,5.47
2003,NE,Full-Service Providers,6.87,5.81,4.18,0.0,5.64
2003,NH,Full-Service Providers,11.98,10.31,9.91,0.0,10.88
2003,NJ,Full-Service Providers,10.68,9.13,7.77,7.15,9.56
2003,NM,Full-Service Providers,8.69,7.36,4.95,0.0,7.0
2003,NV,Full-Service Providers,9.02,8.79,7.3,0.0,8.29
2003,NY,Full-Service Providers,14.28,13.17,8.79,9.96,13.21
2003,OH,Full-Service Providers,7.95,7.16,4.63,6.17,6.45
2003,OK,Full-Service Providers,7.47,6.38,4.59,0.0,6.35
2003,OR,Full-Service Providers,7.06,6.38,4.63,6.68,6.18
2003,PA,Full-Service Providers,9.5,8.7,5.81,7.64,7.99
2003,RI,Full-Service Providers,11.61,10.19,9.14,0.0,10.64
2003,SC,Full-Service Providers,8.01,6.81,4.0,0.0,6.08
2003,SD,Full-Service Providers,7.47,6.04,4.51,0.0,6.35
2003,TN,Full-Service Providers,6.55,6.68,4.29,0.0,5.84
2003,TX,Full-Service Providers,9.16,7.84,5.27,6.62,7.5
2003,UT,Full-Service Providers,6.9,5.59,3.79,6.01,5.41
2003,VA,Full-Service Providers,7.76,5.74,4.23,5.46,6.27
2003,VT,Full-Service Providers,12.82,11.29,8.05,0.0,10.98
2003,WA,Full-Service Providers,6.31,6.06,4.25,6.45,5.78
2003,WI,Full-Service Providers,8.67,6.97,4.71,0.0,6.64
2003,WV,Full-Service Providers,6.24,5.45,3.81,0.0,5.13
2003,WY,Full-Service Providers,7.04,5.74,3.65,0.0,4.76
2003,US,Full-Service Providers,8.68,7.89,5.01,6.82,7.38
2003,CA,Restructured Retail Service Providers,12.84,9.66,8.9,3.94,9.27
2003,CT,Restructured Retail Service Providers,10.38,9.71,7.33,0.0,9.44
2003,DC,Restructured Retail Service Providers,7.79,7.2,5.43,7.64,7.19
2003,DE,Restructured Retail Service Providers,0.0,4.66,4.62,0.0,4.62
2003,IL,Restructured Retail Service Providers,0.0,7.0,5.11,0.0,5.75
2003,MA,Restructured Retail Service Providers,13.91,9.56,8.14,0.0,9.31
2003,MD,Restructured Retail Service Providers,7.87,6.33,6.28,5.88,6.4
2003,ME,Restructured Retail Service Providers,12.44,10.37,6.83,0.0,10.14
2003,MI,Restructured Retail Service Providers,0.0,5.96,4.91,0.0,5.0
2003,MT,Restructured Retail Service Providers,4.95,5.47,3.77,0.0,4.06
2003,NH,Restructured Retail Service Providers,0.0,7.35,6.97,0.0,6.99
2003,NJ,Restructured Retail Service Providers,10.48,8.82,8.5,0.0,8.75
2003,NY,Restructured Retail Service Providers,14.81,12.52,5.68,9.31,10.67
2003,OH,Restructured Retail Service Providers,10.31,8.97,5.65,0.0,8.17
2003,PA,Restructured Retail Service Providers,11.47,8.23,5.7,9.42,8.32
2003,RI,Restructured Retail Service Providers,0.0,9.36,8.02,0.0,8.78
2003,VA,Restructured Retail Service Providers,9.85,0.0,0.0,0.0,9.85
2003,WA,Restructured Retail Service Providers,0.0,9.48,9.03,0.0,9.04
2003,US,Restructured Retail Service Providers,11.54,9.82,6.26,8.23,8.44
2003,CA,Energy-Only Providers,7.41,5.76,6.18,3.47,5.94
2003,CT,Energy-Only Providers,5.2,5.05,4.23,0.0,4.91
2003,DC,Energy-Only Providers,5.19,4.21,4.33,5.08,4.31
2003,DE,Energy-Only Providers,0.0,4.02,4.41,0.0,4.41
2003,IL,Energy-Only Providers,0.0,4.7,3.67,0.0,4.02
2003,MA,Energy-Only Providers,6.19,5.16,4.8,0.0,5.09
2003,MD,Energy-Only Providers,4.74,4.21,4.67,4.62,4.55
2003,ME,Energy-Only Providers,5.01,5.33,4.49,0.0,4.98
2003,MI,Energy-Only Providers,0.0,5.18,4.43,0.0,4.5
2003,MT,Energy-Only Providers,2.3,3.66,3.48,0.0,3.51
2003,NH,Energy-Only Providers,0.0,4.95,4.52,0.0,4.55
2003,NJ,Energy-Only Providers,5.9,5.35,5.14,0.0,5.27
2003,NY,Energy-Only Providers,7.98,8.22,3.99,6.93,7.02
2003,OH,Energy-Only Providers,4.48,4.28,3.01,0.0,3.89
2003,PA,Energy-Only Providers,5.97,5.45,4.51,6.84,5.37
2003,RI,Energy-Only Providers,0.0,4.89,4.81,0.0,4.86
2003,VA,Energy-Only Providers,5.5,0.0,0.0,0.0,5.5
2003,WA,Energy-Only Providers,0.0,8.47,8.47,0.0,8.47
2003,US,Energy-Only Providers,5.43,6.02,4.47,6.16,5.3
2003,CA,Delivery-Only Service,5.43,3.9,2.72,0.47,3.33
2003,CT,Delivery-Only Service,5.19,4.66,3.11,0.0,4.53
2003,DC,Delivery-Only Service,2.6,2.99,1.1,2.56,2.88
2003,DE,Delivery-Only Service,0.0,0.64,0.21,0.0,0.21
2003,IL,Delivery-Only Service,0.0,2.3,1.44,0.0,1.73
2003,MA,Delivery-Only Service,7.72,4.4,3.35,0.0,4.22
2003,MD,Delivery-Only Service,3.13,2.11,1.61,1.26,1.85
2003,ME,Delivery-Only Service,7.43,5.04,2.34,0.0,5.16
2003,MI,Delivery-Only Service,0.0,0.78,0.48,0.0,0.51
2003,MT,Delivery-Only Service,2.65,1.81,0.3,0.0,0.55
2003,NH,Delivery-Only Service,0.0,2.4,2.44,0.0,2.44
2003,NJ,Delivery-Only Service,4.58,3.47,3.36,0.0,3.48
2003,NY,Delivery-Only Service,6.82,4.3,1.69,2.37,3.65
2003,OH,Delivery-Only Service,5.83,4.69,2.64,0.0,4.28
2003,PA,Delivery-Only Service,5.5,2.78,1.18,2.58,2.95
2003,RI,Delivery-Only Service,0.0,4.47,3.21,0.0,3.92
2003,VA,Delivery-Only Service,4.35,0.0,0.0,0.0,4.35
2003,WA,Delivery-Only Service,0.0,1.01,0.56,0.0,0.57
2003,US,Delivery-Only Service,6.11,3.8,1.8,2.07,3.13
2002,AK,Total Electric Industry,12.05,10.13,7.65,0.0,10.46
2002,AL,Total Electric Industry,7.12,6.63,3.82,0.0,5.71
2002,AR,Total Electric Industry,7.25,5.68,4.01,0.0,5.61
2002,AZ,Total Electric Industry,8.27,7.28,5.2,0.0,7.21
2002,CA,Total Electric Industry,12.64,13.36,9.81,0.0,12.19
2002,CO,Total Electric Industry,7.37,5.67,4.52,0.0,6.0
2002,CT,Total Electric Industry,10.96,9.32,7.68,0.0,9.71
2002,DC,Total Electric Industry,7.98,7.32,4.95,0.0,7.34
2002,DE,Total Electric Industry,8.7,7.15,4.85,0.0,6.91
2002,FL,Total Electric Industry,8.16,6.64,5.23,0.0,7.31
2002,GA,Total Electric Industry,7.63,6.46,3.95,0.0,6.24
2002,HI,Total Electric Industry,15.63,14.11,11.02,0.0,13.39
2002,IA,Total Electric Industry,8.35,6.56,4.06,0.0,6.01
2002,ID,Total Electric Industry,6.59,5.71,4.34,0.0,5.58
2002,IL,Total Electric Industry,8.39,7.52,4.89,0.0,6.94
2002,IN,Total Electric Industry,6.91,5.98,3.95,0.0,5.34
2002,KS,Total Electric Industry,7.67,6.28,4.53,0.0,6.31
2002,KY,Total Electric Industry,5.65,5.3,3.09,0.0,4.26
2002,LA,Total Electric Industry,7.1,6.64,4.42,0.0,5.99
2002,MA,Total Electric Industry,10.93,10.02,8.34,0.0,10.06
2002,MD,Total Electric Industry,7.74,6.31,4.01,0.0,6.18
2002,ME,Total Electric Industry,12.74,10.68,7.05,0.0,10.35
2002,MI,Total Electric Industry,8.28,7.79,5.02,0.0,7.09
2002,MN,Total Electric Industry,7.49,5.88,4.07,0.0,5.8
2002,MO,Total Electric Industry,7.06,5.88,4.42,0.0,6.09
2002,MS,Total Electric Industry,7.28,6.83,4.4,0.0,6.24
2002,MT,Total Electric Industry,7.23,6.28,3.71,0.0,5.7
2002,NC,Total Electric Industry,8.19,6.51,4.7,0.0,6.74
2002,ND,Total Electric Industry,6.39,5.85,3.98,0.0,5.45
2002,NE,Total Electric Industry,6.73,5.62,3.89,0.0,5.55
2002,NH,Total Electric Industry,11.89,10.06,9.09,0.0,10.6
2002,NJ,Total Electric Industry,10.38,8.9,7.72,0.0,9.3
2002,NM,Total Electric Industry,8.5,7.22,4.48,0.0,6.73
2002,NV,Total Electric Industry,9.43,9.06,7.25,0.0,8.42
2002,NY,Total Electric Industry,13.55,12.33,5.18,0.0,11.16
2002,OH,Total Electric Industry,8.24,7.81,4.87,0.0,6.77
2002,OK,Total Electric Industry,6.73,5.75,3.81,0.0,5.59
2002,OR,Total Electric Industry,7.12,6.59,4.72,0.0,6.32
2002,PA,Total Electric Industry,9.74,8.5,5.83,0.0,8.06
2002,RI,Total Electric Industry,10.2,8.65,7.96,0.0,9.2
2002,SC,Total Electric Industry,7.72,6.48,3.85,0.0,5.83
2002,SD,Total Electric Industry,7.4,6.24,4.54,0.0,6.26
2002,TN,Total Electric Industry,6.41,6.45,4.15,0.0,5.72
2002,TX,Total Electric Industry,8.05,6.95,4.66,0.0,6.62
2002,UT,Total Electric Industry,6.79,5.6,3.84,0.0,5.39
2002,VA,Total Electric Industry,7.79,5.87,4.13,0.0,6.23
2002,VT,Total Electric Industry,12.78,11.1,7.9,0.0,10.87
2002,WA,Total Electric Industry,6.29,6.11,4.88,0.0,5.88
2002,WI,Total Electric Industry,8.18,6.54,4.43,0.0,6.28
2002,WV,Total Electric Industry,6.23,5.41,3.81,0.0,5.11
2002,WY,Total Electric Industry,6.97,5.71,3.55,0.0,4.68
2002,US,Total Electric Industry,8.44,7.89,4.88,0.0,7.2
2002,AK,Full-Service Providers,12.05,10.13,7.65,0.0,10.46
2002,AL,Full-Service Providers,7.12,6.63,3.82,0.0,5.71
2002,AR,Full-Service Providers,7.25,5.68,4.01,0.0,5.61
2002,AZ,Full-Service Providers,8.27,7.28,5.2,0.0,7.21
2002,CA,Full-Service Providers,12.63,13.84,10.23,0.0,12.52
2002,CO,Full-Service Providers,7.37,5.67,4.52,0.0,6.0
2002,CT,Full-Service Providers,10.96,9.32,7.69,0.0,9.72
2002,DC,Full-Service Providers,7.98,7.51,4.95,0.0,7.47
2002,DE,Full-Service Providers,8.7,7.17,5.2,0.0,7.23
2002,FL,Full-Service Providers,8.16,6.64,5.23,0.0,7.31
2002,GA,Full-Service Providers,7.63,6.46,3.95,0.0,6.24
2002,HI,Full-Service Providers,15.63,14.11,11.02,0.0,13.39
2002,IA,Full-Service Providers,8.35,6.56,4.06,0.0,6.01
2002,ID,Full-Service Providers,6.59,5.71,4.34,0.0,5.58
2002,IL,Full-Service Providers,8.39,7.41,4.75,0.0,7.01
2002,IN,Full-Service Providers,6.91,5.98,3.95,0.0,5.34
2002,KS,Full-Service Providers,7.67,6.28,4.53,0.0,6.31
2002,KY,Full-Service Providers,5.65,5.3,3.09,0.0,4.26
2002,LA,Full-Service Providers,7.1,6.64,4.42,0.0,5.99
2002,MA,Full-Service Providers,10.89,10.21,8.58,0.0,10.26
2002,MD,Full-Service Providers,7.73,6.36,3.49,0.0,6.18
2002,ME,Full-Service Providers,12.95,12.58,6.68,0.0,10.06
2002,MI,Full-Service Providers,8.28,7.91,5.04,0.0,7.15
2002,MN,Full-Service Providers,7.49,5.88,4.07,0.0,5.8
2002,MO,Full-Service Providers,7.06,5.88,4.42,0.0,6.09
2002,MS,Full-Service Providers,7.28,6.83,4.4,0.0,6.24
2002,MT,Full-Service Providers,7.23,6.47,3.87,0.0,6.16
2002,NC,Full-Service Providers,8.19,6.51,4.7,0.0,6.74
2002,ND,Full-Service Providers,6.39,5.85,3.98,0.0,5.45
2002,NE,Full-Service Providers,6.73,5.62,3.89,0.0,5.55
2002,NH,Full-Service Providers,11.88,10.05,9.11,0.0,10.6
2002,NJ,Full-Service Providers,10.38,8.92,7.68,0.0,9.32
2002,NM,Full-Service Providers,8.5,7.22,4.48,0.0,6.73
2002,NV,Full-Service Providers,9.43,9.06,7.25,0.0,8.42
2002,NY,Full-Service Providers,13.46,12.05,4.63,0.0,10.89
2002,OH,Full-Service Providers,7.98,7.72,4.73,0.0,6.62
2002,OK,Full-Service Providers,6.73,5.75,3.81,0.0,5.59
2002,OR,Full-Service Providers,7.12,6.59,4.72,0.0,6.32
2002,PA,Full-Service Providers,9.57,8.51,5.84,0.0,7.98
2002,RI,Full-Service Providers,10.21,8.69,7.83,0.0,9.22
2002,SC,Full-Service Providers,7.72,6.48,3.85,0.0,5.83
2002,SD,Full-Service Providers,7.4,6.24,4.54,0.0,6.26
2002,TN,Full-Service Providers,6.41,6.45,4.15,0.0,5.72
2002,TX,Full-Service Providers,8.05,6.95,4.66,0.0,6.62
2002,UT,Full-Service Providers,6.79,5.6,3.84,0.0,5.39
2002,VA,Full-Service Providers,7.79,5.87,4.13,0.0,6.22
2002,VT,Full-Service Providers,12.78,11.1,7.9,0.0,10.87
2002,WA,Full-Service Providers,6.29,6.11,4.23,0.0,5.77
2002,WI,Full-Service Providers,8.18,6.54,4.43,0.0,6.28
2002,WV,Full-Service Providers,6.23,5.41,3.81,0.0,5.11
2002,WY,Full-Service Providers,6.97,5.71,3.55,0.0,4.68
2002,US,Full-Service Providers,8.4,7.77,4.78,0.0,7.13
2002,CA,Restructured Retail Service Providers,13.92,9.58,8.35,0.0,9.09
2002,CT,Restructured Retail Service Providers,10.45,9.26,7.14,0.0,9.08
2002,DC,Restructured Retail Service Providers,7.9,7.19,0.0,0.0,7.2
2002,DE,Restructured Retail Service Providers,0.0,4.85,3.9,0.0,3.93
2002,IL,Restructured Retail Service Providers,0.0,8.26,5.29,0.0,6.38
2002,MA,Restructured Retail Service Providers,13.86,9.51,7.74,0.0,9.18
2002,MD,Restructured Retail Service Providers,7.94,6.07,5.87,0.0,6.19
2002,ME,Restructured Retail Service Providers,12.73,10.49,7.1,0.0,10.38
2002,MI,Restructured Retail Service Providers,0.0,6.3,4.7,0.0,5.64
2002,MT,Restructured Retail Service Providers,6.04,4.99,3.51,0.0,3.83
2002,NH,Restructured Retail Service Providers,13.0,11.72,8.52,0.0,10.48
2002,NJ,Restructured Retail Service Providers,10.39,7.81,8.29,0.0,8.16
2002,NY,Restructured Retail Service Providers,15.11,13.13,8.7,0.0,12.56
2002,OH,Restructured Retail Service Providers,10.56,8.33,5.64,0.0,7.73
2002,PA,Restructured Retail Service Providers,12.06,8.41,5.72,0.0,9.03
2002,RI,Restructured Retail Service Providers,9.46,8.45,8.3,0.0,9.04
2002,VA,Restructured Retail Service Providers,8.72,6.75,5.55,0.0,7.31
2002,WA,Restructured Retail Service Providers,0.0,0.0,13.6,0.0,13.6
2002,US,Restructured Retail Service Providers,12.0,9.61,6.61,0.0,8.77
2002,CA,Energy-Only Providers,8.12,6.0,6.18,0.0,6.14
2002,CT,Energy-Only Providers,5.23,4.72,4.1,0.0,4.73
2002,DC,Energy-Only Providers,5.27,4.25,0.0,0.0,4.3
